epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,20.2896,0.37469,0.72386,1,0.58691,0.0670968,0.000332356,0.000332356
2,40.2553,0.16354,0.88055,1,0.29712,0.033965,0.000533883,0.000533883
3,59.2149,0.12179,0.92119,1,0.18494,0.000701161,0.00060341,0.00060341
4,78.824,0.09708,0.93205,1,0.16833,0.000406,0.000406,0.000406
5,98.7741,0.08902,0.92398,1,0.17934,0.000208,0.000208,0.000208
