epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,37.1923,0.30617,0.90071,1,0.23042,0.0670323,0.000333007,0.000333007
2,74.5638,0.10564,0.92274,1,0.21294,0.0339004,0.000534405,0.000534405
3,111.743,0.07771,0.94229,1,0.15203,0.000636451,0.000603803,0.000603803
4,149.444,0.06743,0.93143,1,0.19782,0.000406,0.000406,0.000406
5,187.217,0.06072,0.92522,1,0.1906,0.000208,0.000208,0.000208
