epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
1,120.905,0.2105,0.93174,1,0.15303,0.0670065,0.000333268,0.000333268
2,227.667,0.10468,0.95563,1,0.11738,0.0339735,0.000633605,0.000633605
3,329.459,0.08096,0.93453,1,0.1423,0.000907471,0.000900941,0.000900941
